gutenberg_id,text,author
37729,"that which I have proposed to the Adversaries, namely,","Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,THEOREME XII.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"    [Sidenote: Solids of any Figure & greatnesse, that naturally","Galilei, Galileo"
37729,"    sink, may by help of the Air in the Rampart swimme.]","Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"  _That it is possible to fo{r}m Solid Bodies, of what Figure and","Galilei, Galileo"
37729,"    greatness soever, that of their own Nature goe to the Bottome;","Galilei, Galileo"
37729,"    But by the help of the Air contained in the Rampart, rest without","Galilei, Galileo"
37729,    submerging._,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,[Illustration],"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,The truth of this Proposition is sufficiently manifest in all those,"Galilei, Galileo"
37729,"Solid Figures, that determine in their uppermost part in a plane","Galilei, Galileo"
37729,Superficies: for making such Figures of some Matter specifically as,"Galilei, Galileo"
37729,"grave as the water, putting them into the water, so that the whole","Galilei, Galileo"
37729,"Mass be covered, it is manifest, that they shall rest in all places,","Galilei, Galileo"
37729,"provided, that such a Matter equall in weight to the water, may be","Galilei, Galileo"
37729,"exactly adjusted: and they shall by consequence, rest or lie even with","Galilei, Galileo"
37729,"the Levell of the water, without making any Rampart. If, therefore, in","Galilei, Galileo"
37729,"respect of the Matter, such Figures are apt to rest without","Galilei, Galileo"
37729,"submerging, though deprived of the help of the Rampart, it is","Galilei, Galileo"
37729,"manifest, that they may admit so much encrease of Gravity, (without","Galilei, Galileo"
37729,encreasing their Masses) as is the weight of as much water as would be,"Galilei, Galileo"
37729,"contained within the Rampart, that is made about their upper plane","Galilei, Galileo"
37729,"Surface: by the help of which being sustained, they shall rest afloat,","Galilei, Galileo"
37729,"but being bathed, they shall descend, having been made graver than the","Galilei, Galileo"
37729,"water. In Figures, therefore, that determine above in a plane, we may","Galilei, Galileo"
37729,"cleerly comprehend, that the Rampart added or removed, may prohibit or","Galilei, Galileo"
37729,permit the descent: but in those Figures that go lessening upwards,"Galilei, Galileo"
37729,"towards the top, some Persons may, and that not without much seeming","Galilei, Galileo"
37729,"Reason, doubt whether the same may be done, and especially by those","Galilei, Galileo"
37729,"which terminate in a very acute Point, such as are your Cones and","Galilei, Galileo"
37729,"small Piramids. Touching these, therefore, as more dubious than the","Galilei, Galileo"
37729,"rest, I will endeavour to demonstrate, that they also lie under the","Galilei, Galileo"
37729,"same Accident of going, or not going to the Bottom, be they of any","Galilei, Galileo"
37729,"whatever bigness. Let therefore the Cone be A B D, made of a matter","Galilei, Galileo"
37729,specifically as grave as the water; it is manifest that being put all,"Galilei, Galileo"
37729,"under water, it shall rest in all places (alwayes provided, that it","Galilei, Galileo"
37729,"shall weigh exactly as much as the water, which is almost impossible","Galilei, Galileo"
37729,"to effect) and that any small weight being added to it, it shall sink","Galilei, Galileo"
37729,"to the bottom: but if it shall descend downwards gently, I say, that","Galilei, Galileo"
37729,"it shall make the Rampart E S T O, and that there shall stay out of","Galilei, Galileo"
37729,"the water the point A S T, tripple in height to the Rampart E S: which","Galilei, Galileo"
37729,"is manifest, for the Matter of the Cone weighing equally with the","Galilei, Galileo"
37729,"water, the part submerged _S B D T_, becomes indifferent to move","Galilei, Galileo"
37729,"downwards or upwards; and the Cone _A S T_, being equall in Mass to","Galilei, Galileo"
37729,the water that would be contained in the concave of the Rampart _E S T,"Galilei, Galileo"
37729,"O_, shall be also equall unto it in Gravity: and, therefore, there","Galilei, Galileo"
37729,"shall be a perfect _Equilibrium_, and, consequently, a Rest. Now here","Galilei, Galileo"
37729,"ariseth a doubt, whether the Cone _A B D_ may be made heavier, in such","Galilei, Galileo"
37729,"sort, that when it is put wholly under water, it goes to the bottom,","Galilei, Galileo"
37729,"but yet not in such sort, as to take from the Rampart the vertue of","Galilei, Galileo"
37729,"sustaining it that it sink not, and, the reason of the doubt is this:","Galilei, Galileo"
37729,that although at such time as the Cone _A B D_ is specifically as,"Galilei, Galileo"
37729,"grave as the water, the Rampart _E S T O_ sustaines it, not only when","Galilei, Galileo"
37729,the point _A S T_ is tripple in height to the Altitude of the Rampart,"Galilei, Galileo"
37729,"_E S_, but also when a lesser part is above water; [for although in","Galilei, Galileo"
37729,the Descent of the Cone the Point _A S T_ by little and little,"Galilei, Galileo"
37729,"diminisheth, and so likewise the Rampart _E S T O_, yet the Point","Galilei, Galileo"
37729,"diminisheth in greater proportion than the Rampart, in that it","Galilei, Galileo"
37729,"diminisheth according to all the three Dimensions, but the Rampart","Galilei, Galileo"
37729,"according to two only, the Altitude still remaining the same; or, if","Galilei, Galileo"
37729,"you will, because the Cone _S {A} T_ goes diminishing, according to","Galilei, Galileo"
37729,the proportion of the cubes of the Lines that do successively become,"Galilei, Galileo"
37729,"the Diameters of the Bases of emergent Cones, and the Ramparts","Galilei, Galileo"
37729,diminish according to the proportion of the Squares of the same Lines;,"Galilei, Galileo"
37729,whereupon the proportions of the Points are alwayes Sesquialter of the,"Galilei, Galileo"
37729,"proportions of the Cylinders, contained within the Rampart; so that","Galilei, Galileo"
37729,"if, for Example, the height of the emergent Point were double, or","Galilei, Galileo"
37729,"equall to the height of the Rampart, in these cases, the Cylinder","Galilei, Galileo"
37729,"contained within the Rampart, would be much greater than the said","Galilei, Galileo"
37729,"Point, because it would be either sesquialter or tripple, by reason of","Galilei, Galileo"
37729,"which it would perhaps serve over and above to sustain the whole Cone,","Galilei, Galileo"
37729,"since the part submerged would no longer weigh any thing;] yet,","Galilei, Galileo"
37729,"nevertheless, when any Gravity is added to the whole Mass of the Cone,","Galilei, Galileo"
37729,so that also the part submerged is not without some excesse of Gravity,"Galilei, Galileo"
37729,"above the Gravity of the water, it is not manifest, whether the","Galilei, Galileo"
37729,"Cylinder contained within the Rampart, in the descent that the Cone","Galilei, Galileo"
37729,"shall make, can be reduced to such a proportion unto the emergent","Galilei, Galileo"
37729,"Point, and to such an excesse of Mass above the Mass of it, as to","Galilei, Galileo"
37729,compensate the excesse of the Cones Specificall Gravity above the,"Galilei, Galileo"
37729,"Gravity of the water: and the Scruple ariseth, because that howbeit in","Galilei, Galileo"
37729,"the descent made by the Cone, the emergent Point _A S T_ diminisheth,","Galilei, Galileo"
37729,whereby there is also a diminution of the excess of the Cones Gravity,"Galilei, Galileo"
37729,"above the Gravity of the water, yet the case stands so, that the","Galilei, Galileo"
37729,"Rampart doth also contract it self, and the Cylinder contained in it","Galilei, Galileo"
37729,"doth deminish. Nevertheless it shall be demonstrated, how that the","Galilei, Galileo"
37729,"Cone _A B D_ being of any supposed bignesse, and made at the first of","Galilei, Galileo"
37729,"a Matter exactly equall in Gravity to the Water, if there may be","Galilei, Galileo"
37729,"affixed to it some Weight, by means of which i{t} may descend to the","Galilei, Galileo"
37729,"bottom, when submerged under water, it may also by vertue of the","Galilei, Galileo"
37729,Rampart stay above without sinking.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,[Illustration],"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,[Illustration],"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"Let, therefore, the Cone _A B D_ be of any supposed greatnesse, and","Galilei, Galileo"
37729,"alike in specificall Gravity to the water. It is manifest, that being","Galilei, Galileo"
37729,"put lightly into the water, it shall rest without descending; and it","Galilei, Galileo"
37729,"shall advance above water, the Point _A S T_, tripple in height to the","Galilei, Galileo"
37729,"height of the Rampart _E S_: Now, suppose the Cone _A B D_ more","Galilei, Galileo"
37729,"depressed, so that it advance above water, only the Point _A I R_,","Galilei, Galileo"
37729,"higher by half than the Point _A S T_, with the Rampart about it _C I","Galilei, Galileo"
37729,"R N_. And, because, the Cone _A B D_ is to the Cone _A I R_, as the","Galilei, Galileo"
37729,"cube of the Line _S T_ is to the cube of the Line _I R_, but the","Galilei, Galileo"
37729,"Cylinder _E S T O_, is to the Cylinder _C I R N_, as the Square of _S","Galilei, Galileo"
37729,"T_ to the Square of _I R_, the Cone _A S T_ shall be Octuple to the","Galilei, Galileo"
37729,"Cone _A I R_, and the Cylinder _E S T O_, quadruple to the Cylinder _C","Galilei, Galileo"
37729,"I R N_: But the Cone _A S T_, is equall to the Cylinder _E S T O_:","Galilei, Galileo"
37729,"Therefore, the Cylinder _C I R N_, shall be double to the Cone _A I","Galilei, Galileo"
37729,"R_: and the water which might be contained in the Rampart _C I R N_,","Galilei, Galileo"
37729,"would be double in Mass and in Weight to the Cone _A I R_, and,","Galilei, Galileo"
37729,"therefore, would be able to sustain the double of the Weight of the","Galilei, Galileo"
37729,"Cone _A I R_: Therefore, if to the whole Cone _A B D_, there be added","Galilei, Galileo"
37729,"as much Weight as the Gravity of the Cone _A I R_, that is to say, the","Galilei, Galileo"
37729,"eighth part of the weight of the Cone _A S T_, it also shall be","Galilei, Galileo"
37729,"sustained by the Rampart _C I R N_, but without that it shall go to","Galilei, Galileo"
37729,"the bottome: the Cone _A B D_, being, by the addition of the eighth","Galilei, Galileo"
37729,"part of the weight of the Cone _A S T_, made specifically more grave","Galilei, Galileo"
37729,"than the water. But if the Altitude of the Cone _A I R_, were two","Galilei, Galileo"
37729,"thirds of the Altitude of the Cone _A S T_, the Cone _A S T_ would be","Galilei, Galileo"
37729,"to the Cone _A I R_, as twenty seven to eight; and the Cylinder _E S T","Galilei, Galileo"
37729,"O_, to the Cylinder _C I R N_, as nine to four, that is, as twenty","Galilei, Galileo"
37729,"seven to twelve; and, therefore, the Cylinder _C I R N_, to the Cone","Galilei, Galileo"
37729,"_A I R_, as twelve to eight; and the excess of the Cylinder _C I R N_,","Galilei, Galileo"
37729,"above the Cone _A I R_, to the Cone _A S T_, as four to twenty seven:","Galilei, Galileo"
37729,therefore if to the Cone _A B D_ be added so much weight as is the,"Galilei, Galileo"
37729,"four twenty sevenths of the weight of the Cone _A S T_, which is a","Galilei, Galileo"
37729,"little more then its seventh part, it also shall continue to swimme,","Galilei, Galileo"
37729,and the height of the emergent Point shall be double to the height of,"Galilei, Galileo"
37729,"the Rampart. This that hath been demonstrated in Cones, exactly holds","Galilei, Galileo"
37729,"in Piramides, although the one or the other should be very sharp in","Galilei, Galileo"
37729,"their Point or Cuspis[77]: From whence we conclude, that the same Accident","Galilei, Galileo"
37729,"shall so much the more easily happen in all other Figures, by how much","Galilei, Galileo"
37729,"the less sharp the Tops shall be, in which they determine, being","Galilei, Galileo"
37729,assisted by more spacious Ramparts.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,    [77] Natatio{n} easiest effected in Figures broad toward the top.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,THEOREME XIII.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"    [Sidenote: All Figures sink or swim, upon bathing or not bathing","Galilei, Galileo"
37729,    of their tops.],"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"  _All Figures, therefore, of whatever greatnesse, may go, and not","Galilei, Galileo"
37729,"    go, to the Bottom, according as their Sumities or Tops shall be","Galilei, Galileo"
37729,    bathed or not bathed._,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"And this Accident being common to all sorts of Figures, without","Galilei, Galileo"
37729,"exception of so much as one. Figure hath, therefore, no part in the","Galilei, Galileo"
37729,"production of this Effect, of sometimes sinking, and sometimes again","Galilei, Galileo"
37729,"not sinking, but only the being sometimes conjoyned to, and sometimes","Galilei, Galileo"
37729,"seperated from, the supereminent Air: which cause, in fine, who so","Galilei, Galileo"
37729,"shall rightly, and, as we say, with both his Eyes, consider this","Galilei, Galileo"
37729,"business, will find that it is reduced to, yea, that it really is the","Galilei, Galileo"
37729,"same with, the true, Naturall and primary cause of Natation or","Galilei, Galileo"
37729,"Submersion; to wit, the excess or deficiency of the Gravity of the","Galilei, Galileo"
37729,"water, in relation to the Gravity of that Solid Magnitude, that is","Galilei, Galileo"
37729,"demitted into the water. For like as a Plate of Lead, as thick as the","Galilei, Galileo"
37729,"back of a Knife, which being put into the water by it self alone goes","Galilei, Galileo"
37729,"to the bottom, if upon it you fasten a piece of Cork four fingers","Galilei, Galileo"
37729,"thick, doth continue afloat, for that now the Solid that is demitted","Galilei, Galileo"
37729,"in the water, is not, as before, more grave than the water, but less,","Galilei, Galileo"
37729,"so the Board of Ebony, of its own nature more grave than water; and,","Galilei, Galileo"
37729,"therefore, descending to the bottom, when it is demitted by it self","Galilei, Galileo"
37729,"alone into the water, if it shall be put upon the water, conjoyned","Galilei, Galileo"
37729,"with an Expanded vail of Air, that together with the Ebony doth","Galilei, Galileo"
37729,"descend, and that it be such, as that it doth make with it a compound","Galilei, Galileo"
37729,"less grave than so much water in Mass, as equalleth the Mass already","Galilei, Galileo"
37729,"submerged and depressed beneath the Levell of the waters Surface, it","Galilei, Galileo"
37729,"shall not descend any farther, but shall rest, for no other than the","Galilei, Galileo"
37729,"universall and most common cause, which is that Solid Magnitudes, less","Galilei, Galileo"
37729,"grave _in specie_ than the water, go not to the bottom.","Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"So that if one should take a Plate of Lead, as for Example, a finger","Galilei, Galileo"
37729,"thick, and an handfull broad every way, and should attempt to make it","Galilei, Galileo"
37729,"swimme, with putting it lightly on the water, he would lose his","Galilei, Galileo"
37729,"Labour, because that if it should be depressed an Hairs breadth beyond","Galilei, Galileo"
37729,"the possible Altitude of the Ramparts of water, it would dive and","Galilei, Galileo"
37729,"sink; but if whilst it is going downwards, one should make certain","Galilei, Galileo"
37729,"Banks or Ramparts about it, that should hinder the defusion of the","Galilei, Galileo"
37729,"water upon the said Plate, the which Banks should rise so high, as","Galilei, Galileo"
37729,"that they might be able to contain as much water, as should weigh","Galilei, Galileo"
37729,"equally with the said Plate, it would, witho{u}t all Question, descend","Galilei, Galileo"
37729,"no lower, but would rest, as being sustained by vertue of the Air","Galilei, Galileo"
37729,"contained within the aforesaid Ramparts: and, in short, there would be","Galilei, Galileo"
37729,a Vessell by this means formed with the bottom of Lead. But if the,"Galilei, Galileo"
37729,"thinness of the Lead shall be such, that a very small height of","Galilei, Galileo"
37729,"Rampart would suffice to contain so much Air, as might keep it afloat,","Galilei, Galileo"
37729,"it shall also rest without the Artificiall Banks or Ramparts, but yet","Galilei, Galileo"
37729,"not without the Air, because the Air by it self makes Banks sufficient","Galilei, Galileo"
37729,"for a small height, to resist the Superfusion of the water: so that","Galilei, Galileo"
37729,"that which in this case swimmes, is as it were a Vessell filled with","Galilei, Galileo"
37729,"Air, by vertue of which it continueth afloat.","Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"I will, in the last place, with an other Experime{n}t, attempt to","Galilei, Galileo"
37729,"remove all difficulties, if so be there should yet be any doubt left","Galilei, Galileo"
37729,"in any one, touching the opperation of this [E]Continuity of the Air,","Galilei, Galileo"
37729,"with the thin Plate which swims, and afterwards put an end to this","Galilei, Galileo"
37729,part of my discourse.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"    [E] Or rather Contiguity,","Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,I suppose my self to be questioning with some of my Oponents.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,Whether Figure have any influence upon the encrease or diminution of,"Galilei, Galileo"
37729,the Resistance in any Weight against its being raised in the Air[78]; and,"Galilei, Galileo"
37729,"I suppose, that I am to maintain the Affirmative, asserting that a","Galilei, Galileo"
37729,"Mass of Lead, reduced to the Figure of a Ball, shall be raised with","Galilei, Galileo"
37729,"less force, then if the same had been made into a thinne and broad","Galilei, Galileo"
37729,"Plate, because that it in this spacious Figure, hath a great quantity","Galilei, Galileo"
37729,"of Air to penetrate, and in that other, more compacted and contracted","Galilei, Galileo"
37729,"very little: and to demonstrate the truth of such my Opinion, I will","Galilei, Galileo"
37729,"hang in a small thred first the Ball or Bullet, and put that into the","Galilei, Galileo"
37729,"water, tying the thred that upholds it to one end of the Ballance that","Galilei, Galileo"
37729,"I hold in the Air, and to the other end I by degrees adde so much","Galilei, Galileo"
37729,"Weight, till that at last it brings up the Ball of Lead out of the","Galilei, Galileo"
37729,"water: to do which, suppose a Gravity of thirty Ounces sufficeth; I","Galilei, Galileo"
37729,"afterwards reduce the said Lead into a flat and thinne Plate, the","Galilei, Galileo"
37729,"which I likewise put into the water, suspended by three threds, which","Galilei, Galileo"
37729,"hold it parallel to the Surface of the water, and putting in the same","Galilei, Galileo"
37729,"manner, Weights to the other end, till such time as the Plate comes to","Galilei, Galileo"
37729,be raised and drawn out of the water: I finde that thirty six ounces,"Galilei, Galileo"
37729,"will not suffice to seperate it from the water, and raise it thorow","Galilei, Galileo"
37729,"the Air: and arguing from this Experiment, I affirm, that I have fully","Galilei, Galileo"
37729,demonstrated the truth of my Proposition. Here my Oponents desires me,"Galilei, Galileo"
37729,"to look down, shewing me a thing which I had not before observed, to","Galilei, Galileo"
37729,"wit, that in the Ascent of the Plate out of the water, it draws after","Galilei, Galileo"
37729,"it another Plate (_if I may so call it_) of water, which before it","Galilei, Galileo"
37729,"divides and parts from the inferiour Surface of the Plate of Lead, is","Galilei, Galileo"
37729,"raised above the Levell of the other water, more than the thickness of","Galilei, Galileo"
37729,the back of a Knife: Then he goeth to repeat the Experiment with the,"Galilei, Galileo"
37729,"Ball, and makes me see, that it is but a very small quantity of water,","Galilei, Galileo"
37729,which cleaves to its compacted and contracted Figure: and then he,"Galilei, Galileo"
37729,"subjoynes, that its no wonder, if in seperating the thinne and broad","Galilei, Galileo"
37729,"Plate from the water, we meet with much greater Resistance, than in","Galilei, Galileo"
37729,"seperating the Ball, since together with the Plate, we are to raise a","Galilei, Galileo"
37729,"great quantity of water, which occurreth not in the Ball: He telleth","Galilei, Galileo"
37729,"me moreover, how that our Question is, whether the Resistance of","Galilei, Galileo"
37729,"Elevation be greater in a dilated Plate of Lead, than in a Ball, and","Galilei, Galileo"
37729,not whether more resisteth a Plate of Lead with a great quantity of,"Galilei, Galileo"
37729,"water, or a Ball with a very little water: He sheweth me in the close,","Galilei, Galileo"
37729,"that the putting the Plate and the Ball first into the water, to make","Galilei, Galileo"
37729,"proofe thereby of their Resistance in the Air, is besides our case,","Galilei, Galileo"
37729,"which treats of Elivating in the Air, and of things placed in the Air,","Galilei, Galileo"
37729,and not of the Resistance that is made in the Confines of the Air and,"Galilei, Galileo"
37729,"water, and by things which are part in Air and part in water: and","Galilei, Galileo"
37729,"lastly, they make me feel with my hand, that when the thinne Plate is","Galilei, Galileo"
37729,"in the Air, and free from the weight of the water, it is raised with","Galilei, Galileo"
37729,"the very same Force that raiseth the Ball. Seeing, and understanding","Galilei, Galileo"
37729,"these things, I know not what to do, unless to grant my self","Galilei, Galileo"
37729,"convinced, and to thank such a Friend, for having made me to see that","Galilei, Galileo"
37729,"which I never till then observed: and, being advertised by this same","Galilei, Galileo"
37729,"Accident, to tell my Adversaries, that our Question is, whether a","Galilei, Galileo"
37729,"Board and a Ball of Ebony, equally go to the bottom in water, and not","Galilei, Galileo"
37729,"a Ball of Ebony and a Board of Ebony, joyned with another flat Body of","Galilei, Galileo"
37729,"Air: and, farthermore, that we speak of sinking, and not sinking to","Galilei, Galileo"
37729,"the bottom, in water, and not of that which happeneth in the Confines","Galilei, Galileo"
37729,"of the water and Air to Bodies that be part in the Air, and part in","Galilei, Galileo"
37729,the water; nor much less do we treat of the greater or lesser Force,"Galilei, Galileo"
37729,requisite in seperating this or that Body from the Air; not omitting,"Galilei, Galileo"
37729,"to tell them, in the last place, that the Air doth resist, and","Galilei, Galileo"
37729,"gravitate downwards in the water, just so much as the water (if I may","Galilei, Galileo"
37729,"so speak) gravitates and resists upwards in the Air, and that the same","Galilei, Galileo"
37729,"Force is required to sinke a Bladder under water, that is full of Air,","Galilei, Galileo"
37729,"as to raise it in the Air, being full of water, removing the","Galilei, Galileo"
37729,"consideration of the weight of that Filme or Skinne, and considering","Galilei, Galileo"
37729,"the water and the Air only. And it is likewise true, that the same","Galilei, Galileo"
37729,"Force is required to sink a Cup or such like Vessell under water,","Galilei, Galileo"
37729,"whilst it is full of Air, as to raise it above the Superficies of the","Galilei, Galileo"
37729,"water, keeping it with the mouth downwards; whilst it is full of","Galilei, Galileo"
37729,"water, which is constrained in the same manner to follow the Cup which","Galilei, Galileo"
37729,"contains it, and to rise above the other water into the Region of the","Galilei, Galileo"
37729,"Air, as the Air is forced to follow the same Vessell under the Surface","Galilei, Galileo"
37729,"of the water, till that in this c{a}se the water, surmounting the","Galilei, Galileo"
37729,"brimme of the Cup, breaks in, driving thence the Air, and in that","Galilei, Galileo"
37729,"case, the said brimme coming out of the water, and arriving to the","Galilei, Galileo"
37729,"Confines of the Air, the water falls down, and the Air sub-enters to","Galilei, Galileo"
37729,"fill the cavity of the Cup: upon which ensues, that he no less","Galilei, Galileo"
37729,"transgresses the Articles of the _Convention_, who produceth a Plate","Galilei, Galileo"
37729,"conjoyned with much Air, to see if it descend to the bottom in water,","Galilei, Galileo"
37729,then he that makes proof of the Resistance against Elevation in Air,"Galilei, Galileo"
37729,"with a Plate of Lead, joyned with a like quantity of water.","Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"    [78] An Experiment of the operation of Figures, in encreasing or","Galilei, Galileo"
37729,    lessening of the Airs Resistance of Division.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,    [Sidenote: _Aristotles_ opinion touching the Operation of Figure,"Galilei, Galileo"
37729,    examined.],"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"I have said all that I could at present think of, to maintain the","Galilei, Galileo"
37729,"Assertion I have undertook. It remains, that I examine that which","Galilei, Galileo"
37729,_Aristotle_ hath writ of this matter towards the end of his Book De,"Galilei, Galileo"
37729,Caelo[79]; wherein I shall note two things: the one that it being true as,"Galilei, Galileo"
37729,"hath been demonstrated, that Figure hath nothing to do about the","Galilei, Galileo"
37729,"moving or not moving it self upwards or downwards, its seemes that","Galilei, Galileo"
37729,"_Aristotle_ at his first falling upon this Speculation, was of the","Galilei, Galileo"
37729,"same opinion, as in my opinion may be collected from the examination","Galilei, Galileo"
37729,"of his words. 'Tis true, indeed, that in essaying afterwards to render","Galilei, Galileo"
37729,"a reason of such effect, as not having in my conceit hit upon the","Galilei, Galileo"
37729,"right, (which in the second place I will examine) it seems that he is","Galilei, Galileo"
37729,"brought to admit the largenesse of Figure, to be interessed in this","Galilei, Galileo"
37729,"operation. As to the first particuler, hear the precise words of","Galilei, Galileo"
37729,_Aristotle_.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,    [79] _Aristot. de Caelo_ Lib. 4. Cap 6.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"_Figures are not the Causes of moving simply upwards or downwards, but","Galilei, Galileo"
37729,"of moving more slowly or swiftly[80][81], and by what means this comes to","Galilei, Galileo"
37729,"pass, it is not difficult to see._","Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"    [80] _Aristotle_ makes not Figure the cause of Motion absolutely,","Galilei, Galileo"
37729,"    but of swift or slow motion,","Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,    [81] Lib. 4. Cap. 6: Text. 42.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"Here first I note, that the terms being four, which fall under the","Galilei, Galileo"
37729,"present consideration, namely, Motion, Rest, Slowly and Swiftly: And","Galilei, Galileo"
37729,"_Aristotle_ naming figures as Causes of Tardity and Velocity,","Galilei, Galileo"
37729,"excluding them from being the Cause of absolute and simple Motion, it","Galilei, Galileo"
37729,"seems necessary, that he exclude them on the other side, from being","Galilei, Galileo"
37729,"the Cause of Rest, so that his meaning is this. Figures are not the","Galilei, Galileo"
37729,"Causes of moving or not moving absolutely, but of moving quickly or","Galilei, Galileo"
37729,"slowly: and, here, if any should say the mind of _Aristotle_ is to","Galilei, Galileo"
37729,"exclude Figures from being Causes of Motion, but yet not from being","Galilei, Galileo"
37729,"Causes of Rest, so that the sence would be to remove from Figures,","Galilei, Galileo"
37729,"there being the Causes of moving simply, but yet not there being","Galilei, Galileo"
37729,"Causes of Rest, I would demand, whether we ought with _Aristotle_ to","Galilei, Galileo"
37729,"understand, that all Figures universally, are, in some manner, the","Galilei, Galileo"
37729,"causes of Rest in those Bodies, which otherwise would move, or else","Galilei, Galileo"
37729,"some particular Figures only, as for Example, broad and thinne","Galilei, Galileo"
37729,"Figures: If all indifferently, then every Body shall rest: because","Galilei, Galileo"
37729,"every Body hath some Figure, which is false; but if some particular","Galilei, Galileo"
37729,"Figures only may be in some manner a Cause of Rest, as, for Example,","Galilei, Galileo"
37729,"the broad, then the others would be in some manner the Causes of","Galilei, Galileo"
37729,"Motion: for if from seeing some Bodies of a contracted Figure move,","Galilei, Galileo"
37729,"which after dilated into Plates rest, may be inferred, that the","Galilei, Galileo"
37729,Amplitude of Figure hath a part in the Cause of that Rest; so from,"Galilei, Galileo"
37729,"seeing such like Figures rest, which afterwards contracted move, it","Galilei, Galileo"
37729,"may with the same reason be affirmed, that the united and contracted","Galilei, Galileo"
37729,"Figure, hath a part in causing Motion, as the remover of that which","Galilei, Galileo"
37729,impeded it: The which again is directly opposite to what _Aristotle_,"Galilei, Galileo"
37729,"saith, namely, that Figures are not the Causes of Motion. Besides, if","Galilei, Galileo"
37729,_Aristotle_ had admitted and not excluded Figures from being Causes of,"Galilei, Galileo"
37729,"not moving in some Bodies, which moulded into another Figure would","Galilei, Galileo"
37729,"move, he would have impertinently propounded in a dubitative manner,","Galilei, Galileo"
37729,"in the words immediately following, whence it is, that the large and","Galilei, Galileo"
37729,"thinne Plates of Lead or Iron, rest upon the water, since the Cause","Galilei, Galileo"
37729,"was apparent, namely, the Amplitude of Figure. Let us conclude,","Galilei, Galileo"
37729,"therefore, that the meaning of _Aristotle_ in this place is to affirm,","Galilei, Galileo"
37729,"that Figures are not the Causes of absolutely moving or not moving,","Galilei, Galileo"
37729,but only of moving swiftly or slowly: which we ought the rather to,"Galilei, Galileo"
37729,"believe, in regard it is indeed a most true conceipt and opinion. Now","Galilei, Galileo"
37729,"the mind of _Aristotle_ being such, and appearing by consequence,","Galilei, Galileo"
37729,"rather contrary at the first sight, then favourable to the assertion","Galilei, Galileo"
37729,"of the Oponents, it is necessary, that their Interpretation be not","Galilei, Galileo"
37729,"exactly the same with that, but such, as being in part understood by","Galilei, Galileo"
37729,"some of them, and in part by others, was set down: and it may easily","Galilei, Galileo"
37729,"be indeed so, being an Interpretation consonent to the sence of the","Galilei, Galileo"
37729,"more famous Interpretors, which is, that the Adverbe _Simply_ or","Galilei, Galileo"
37729,"_Absolutely_, put in the Text, ought not to be joyned to the Verbe to","Galilei, Galileo"
37729,"_Move_, but with the Noun _Causes_: so that the purport of","Galilei, Galileo"
37729,"_Aristotles_ words, is to affirm, That Figures are not the Causes","Galilei, Galileo"
37729,"absolutely of moving or not moving, but yet are Causes _Secundum","Galilei, Galileo"
37729,"quid_, _viz._ in some sort; by which means, they are called Auxiliary","Galilei, Galileo"
37729,and Concomitant Causes: and this Proposition is received and asserted,"Galilei, Galileo"
37729,as true by _Signor Buonamico Lib. 5. Cap. 28._ where he thus writes.,"Galilei, Galileo"
37729,"_There are other Causes concomitant, by which some things float, and","Galilei, Galileo"
37729,"others sink, among which the Figures of Bodies hath the first place_,","Galilei, Galileo"
37729,&c.,"Galilei, Galileo"
37729,,"Galilei, Galileo"
37729,"Concerning this Proposition, I meet with many doubts and difficulties,","Galilei, Galileo"
37729,for which me thinks the words of _Aristotle_ are not capable of such a,"Galilei, Galileo"
37729,"construction and sence, and the difficulties are these.","Galilei, Galileo"
